original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
1512,956395224,2522,0.78462434,2522,Fournitures papeterie,Fournitures papeterie
1513,1265109920,2462,0.3947358,2403,Console et Jeux vidéos occasion,Lots livres et magazines
1514,1027324561,1302,0.9987771,2280,Jeux et accessoires de plein air,Catégorie 2280
1515,1306502450,1,0.9415615,10,Livres occasion,Catégorie 10
1516,1117561579,2705,0.99740994,2705,Livres neufs,Livres neufs
1517,1174587327,2583,0.93811995,2583,Piscine et accessoires,Piscine et accessoires
1518,1279675728,1301,0.5326223,2220,Lingerie enfant et jeu de bar,Catégorie 2220
1519,1261429901,156,0.4387822,1301,Mobilier,Lingerie enfant et jeu de bar
1520,1116748262,2705,0.99599373,2705,Livres neufs,Livres neufs
1521,1321745536,2583,0.32366258,2582,Piscine et accessoires,Mobilier et accessoires de jardin
1522,1077981218,1302,0.8300678,2280,Jeux et accessoires de plein air,Catégorie 2280
1523,1267251696,206,0.93899786,1560,Décoration,Catégorie 1560
1524,1027069904,2705,0.33663997,2280,Livres neufs,Catégorie 2280
1525,1089837359,194,0.40888813,1180,Épicerie,Catégorie 1180
1526,1295960164,2583,0.8971072,2583,Piscine et accessoires,Piscine et accessoires
1527,960209027,118,0.9598236,1280,Jeux de rôle et figurines,Catégorie 1280
1528,1118640498,13,0.47888005,1320,Modélisme,Catégorie 1320
1529,1192476609,194,0.25505713,1320,Épicerie,Catégorie 1320
1530,1253354940,1,0.9982231,10,Livres occasion,Catégorie 10
1531,1273935298,132,0.79410154,1280,Puériculture,Catégorie 1280
1532,1288982722,1281,0.87985635,2060,Jeux enfant,Catégorie 2060
1533,978000826,2705,0.9907397,2705,Livres neufs,Livres neufs
1534,1238950726,114,0.9958139,1160,Objets pop culture,Catégorie 1160
1535,1259587503,2403,0.52482206,2522,Lots livres et magazines,Fournitures papeterie
1536,1129928889,2585,0.30972114,2583,Outillage de jardin,Piscine et accessoires
1537,1316503409,1281,0.25198388,1560,Jeux enfant,Catégorie 1560
1538,1304113186,206,0.9840247,1560,Décoration,Catégorie 1560
1539,1199539637,2705,0.99894506,2705,Livres neufs,Livres neufs
1540,1301905390,2522,0.53312564,2060,Fournitures papeterie,Catégorie 2060
1541,1144456580,1281,0.31866732,1320,Jeux enfant,Catégorie 1320
1542,876187318,1,0.58043057,10,Livres occasion,Catégorie 10
1543,855749597,2705,0.7922051,2280,Livres neufs,Catégorie 2280
1544,1179892785,222,0.92259234,1920,Animalerie,Catégorie 1920
1545,1030864231,2403,0.8509639,2403,Lots livres et magazines,Lots livres et magazines
1546,1316413117,2462,0.73678225,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1547,899916392,4,0.2672678,1281,Jeux consoles neuf,Jeux enfant
1548,1012072086,1,0.7936371,2705,Livres occasion,Livres neufs
1549,1275564141,192,0.33906677,1281,Linge de maison,Jeux enfant
1550,1321673450,2582,0.9408116,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1551,1236944637,2905,0.9966085,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
1552,1044836581,1,0.6394114,10,Livres occasion,Catégorie 10
1553,1069587135,2705,0.813917,2705,Livres neufs,Livres neufs
1554,922216635,2522,0.38039115,1320,Fournitures papeterie,Catégorie 1320
1555,1194529510,13,0.1620334,2060,Modélisme,Catégorie 2060
1556,1195295165,222,0.96969,1920,Animalerie,Catégorie 1920
1557,1020010711,1302,0.55373776,2280,Jeux et accessoires de plein air,Catégorie 2280
1558,1079246598,1,0.5167335,2280,Livres occasion,Catégorie 2280
1559,1063652238,132,0.5303212,1140,Puériculture,Catégorie 1140
1560,973033436,13,0.919525,1140,Modélisme,Catégorie 1140
1561,1205809892,4,0.23385906,2462,Jeux consoles neuf,Console et Jeux vidéos occasion
1562,1295960224,2585,0.25007108,2583,Outillage de jardin,Piscine et accessoires
1563,1294188136,5,0.1737187,1300,Accessoires gaming,Catégorie 1300
1564,1237260892,118,0.2557616,1300,Jeux de rôle et figurines,Catégorie 1300
1565,1316205445,6,0.9173602,60,Consoles de jeux,Catégorie 60
1566,1308951243,114,0.996323,1160,Objets pop culture,Catégorie 1160
1567,1263007631,118,0.38489065,1320,Jeux de rôle et figurines,Catégorie 1320
1568,1026955441,1302,0.9943904,2280,Jeux et accessoires de plein air,Catégorie 2280
1569,1275253659,222,0.96900934,1920,Animalerie,Catégorie 1920
1570,1027177671,1302,0.99940336,2280,Jeux et accessoires de plein air,Catégorie 2280
1571,1007884012,4,0.79021376,40,Jeux consoles neuf,Catégorie 40
1572,1019329497,118,0.31182262,1302,Jeux de rôle et figurines,Jeux et accessoires de plein air
1573,971110189,2403,0.6134626,1320,Lots livres et magazines,Catégorie 1320
1574,1293174783,2585,0.9536914,2585,Outillage de jardin,Outillage de jardin
1575,1128737215,2705,0.98475224,2705,Livres neufs,Livres neufs
1576,849139764,114,0.94679326,1160,Objets pop culture,Catégorie 1160
1577,1082759583,206,0.96291494,1560,Décoration,Catégorie 1560
1578,1212558272,194,0.8586022,1320,Épicerie,Catégorie 1320
1579,959535599,114,0.99900514,1160,Objets pop culture,Catégorie 1160
1580,1075711480,192,0.2827948,2583,Linge de maison,Piscine et accessoires
1581,1260222217,222,0.99790776,1920,Animalerie,Catégorie 1920
1582,1225886320,194,0.30269623,2583,Épicerie,Piscine et accessoires
1583,1105824605,2705,0.4810364,2705,Livres neufs,Livres neufs
1584,1198670297,2705,0.99900025,2705,Livres neufs,Livres neufs
1585,1257231547,206,0.33175853,2582,Décoration,Mobilier et accessoires de jardin
1586,971431558,1,0.6233592,2522,Livres occasion,Fournitures papeterie
1587,1316186195,6,0.9858646,60,Consoles de jeux,Catégorie 60
1588,934573042,114,0.94918066,1160,Objets pop culture,Catégorie 1160
1589,1313179262,192,0.54275864,1280,Linge de maison,Catégorie 1280
1590,1217071569,2905,0.96476275,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
1591,1205835030,2583,0.26930565,2583,Piscine et accessoires,Piscine et accessoires
1592,1094709305,1302,0.30616772,10,Jeux et accessoires de plein air,Catégorie 10
1593,1167959850,2583,0.5045727,2583,Piscine et accessoires,Piscine et accessoires
1594,874730118,4,0.8426934,40,Jeux consoles neuf,Catégorie 40
1595,1308736917,1281,0.5221229,1560,Jeux enfant,Catégorie 1560
1596,1027607303,2462,0.9984224,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1597,1186895148,13,0.75471616,2060,Modélisme,Catégorie 2060
1598,848496642,128,0.4031036,1280,Jouets enfant,Catégorie 1280
1599,1229202484,2403,0.41652608,2280,Lots livres et magazines,Catégorie 2280
1600,1190251661,2583,0.4883976,2583,Piscine et accessoires,Piscine et accessoires
1601,1128258865,2583,0.3797595,2585,Piscine et accessoires,Outillage de jardin
1602,1117903902,2705,0.948568,2705,Livres neufs,Livres neufs
1603,978895236,118,0.5920728,1280,Jeux de rôle et figurines,Catégorie 1280
1604,1312831492,206,0.9459567,1560,Décoration,Catégorie 1560
1605,1115047145,132,0.7270592,1300,Puériculture,Catégorie 1300
1606,1146818157,13,0.47463015,2060,Modélisme,Catégorie 2060
1607,1256425479,132,0.40463468,1300,Puériculture,Catégorie 1300
1608,1246316447,2462,0.7266624,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1609,1162473370,2403,0.8831659,2403,Lots livres et magazines,Lots livres et magazines
1610,1211834030,2522,0.96327865,2522,Fournitures papeterie,Fournitures papeterie
1611,1113061561,2583,0.9383099,2583,Piscine et accessoires,Piscine et accessoires
1612,1244026522,2705,0.5274196,2705,Livres neufs,Livres neufs
1613,1262302358,192,0.6924098,2585,Linge de maison,Outillage de jardin
1614,1262353890,2522,0.23959826,2585,Fournitures papeterie,Outillage de jardin
1615,1292024023,2582,0.94686025,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1616,1286709816,132,0.73198307,1300,Puériculture,Catégorie 1300
1617,937363300,114,0.993946,1160,Objets pop culture,Catégorie 1160
1618,1287907092,194,0.40516612,1320,Épicerie,Catégorie 1320
1619,1269834717,2585,0.9430922,2585,Outillage de jardin,Outillage de jardin
1620,1314526257,2585,0.23028262,2585,Outillage de jardin,Outillage de jardin
1621,1268710926,192,0.67044187,1302,Linge de maison,Jeux et accessoires de plein air
1622,1215098058,128,0.83793664,1280,Jouets enfant,Catégorie 1280
1623,1134024441,2705,0.9726677,2705,Livres neufs,Livres neufs
1624,1202500412,206,0.77959514,1560,Décoration,Catégorie 1560
1625,931974314,228,0.3520208,2522,Journaux et revues occasion,Fournitures papeterie
1626,1149193428,2403,0.6384829,2403,Lots livres et magazines,Lots livres et magazines
1627,1009269533,1302,0.99079704,2280,Jeux et accessoires de plein air,Catégorie 2280
1628,1311934712,1281,0.8585711,2060,Jeux enfant,Catégorie 2060
1629,1077703718,2705,0.9770626,2705,Livres neufs,Livres neufs
1630,1043953813,128,0.39815345,1300,Jouets enfant,Catégorie 1300
1631,1143606638,132,0.9740548,1300,Puériculture,Catégorie 1300
1632,1310411267,1,0.9907816,10,Livres occasion,Catégorie 10
1633,1267360331,206,0.9727386,1560,Décoration,Catégorie 1560
1634,1156117360,2403,0.49975652,2403,Lots livres et magazines,Lots livres et magazines
1635,958663837,2585,0.7146535,1301,Outillage de jardin,Lingerie enfant et jeu de bar
1636,1182115309,2403,0.99715024,2403,Lots livres et magazines,Lots livres et magazines
1637,1215212590,2583,0.3101855,1280,Piscine et accessoires,Catégorie 1280
1638,1295228712,1302,0.65641356,2403,Jeux et accessoires de plein air,Lots livres et magazines
1639,1100140553,114,0.98977673,1160,Objets pop culture,Catégorie 1160
1640,1237259156,206,0.7115801,1560,Décoration,Catégorie 1560
1641,1139914653,13,0.20171177,50,Modélisme,Catégorie 50
1642,1281329576,118,0.30616406,2060,Jeux de rôle et figurines,Catégorie 2060
1643,1008162899,1302,0.6987016,2280,Jeux et accessoires de plein air,Catégorie 2280
1644,1221348917,206,0.97612005,1560,Décoration,Catégorie 1560
1645,1112217018,2705,0.9933287,2705,Livres neufs,Livres neufs
1646,1209210898,2583,0.60123956,2585,Piscine et accessoires,Outillage de jardin
1647,1158121487,2583,0.9894963,2583,Piscine et accessoires,Piscine et accessoires
1648,1317721374,1281,0.6933808,2060,Jeux enfant,Catégorie 2060
1649,1273171067,206,0.995899,1560,Décoration,Catégorie 1560
1650,1316101746,6,0.9739685,60,Consoles de jeux,Catégorie 60
1651,1281941748,118,0.59111476,1280,Jeux de rôle et figurines,Catégorie 1280
1652,1023116427,13,0.78881794,50,Modélisme,Catégorie 50
1653,1119575982,116,0.43800816,1140,Cartes de jeux,Catégorie 1140
1654,113892430,114,0.9399139,1160,Objets pop culture,Catégorie 1160
1655,985555990,1302,0.89035946,2280,Jeux et accessoires de plein air,Catégorie 2280
1656,1163717865,128,0.59516555,1281,Jouets enfant,Jeux enfant
1657,1077847186,2462,0.6489986,2522,Console et Jeux vidéos occasion,Fournitures papeterie
1658,934556765,2403,0.7312572,2403,Lots livres et magazines,Lots livres et magazines
1659,1282755113,118,0.3939314,1560,Jeux de rôle et figurines,Catégorie 1560
1660,1244016137,192,0.9508273,1302,Linge de maison,Jeux et accessoires de plein air
1661,1131064664,206,0.91627336,1560,Décoration,Catégorie 1560
1662,1261425190,156,0.98691154,1301,Mobilier,Lingerie enfant et jeu de bar
1663,1273769140,222,0.99298173,1920,Animalerie,Catégorie 1920
1664,1079787462,2462,0.8586282,1300,Console et Jeux vidéos occasion,Catégorie 1300
1665,1274583550,1,0.34473273,10,Livres occasion,Catégorie 10
1666,1166552802,2905,0.6615329,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
1667,1039908476,118,0.5490771,1140,Jeux de rôle et figurines,Catégorie 1140
1668,1242870211,2705,0.9867243,2705,Livres neufs,Livres neufs
1669,1057050712,1281,0.7463638,1920,Jeux enfant,Catégorie 1920
1670,1011779957,114,0.99532866,1160,Objets pop culture,Catégorie 1160
1671,938760612,2522,0.35116327,2522,Fournitures papeterie,Fournitures papeterie
1672,1225520404,194,0.5743734,1320,Épicerie,Catégorie 1320
1673,1204253507,4,0.2956658,1280,Jeux consoles neuf,Catégorie 1280
1674,1240948169,206,0.61120754,1560,Décoration,Catégorie 1560
1675,1211147582,114,0.4361241,2403,Objets pop culture,Lots livres et magazines
1676,1192037624,194,0.9843746,1320,Épicerie,Catégorie 1320
1677,1066931057,2583,0.92093587,2583,Piscine et accessoires,Piscine et accessoires
1678,1253353061,2582,0.90545034,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1679,1245205917,1,0.33044994,2403,Livres occasion,Lots livres et magazines
1680,884670470,128,0.32288358,1140,Jouets enfant,Catégorie 1140
1681,1136261659,2585,0.30581427,2220,Outillage de jardin,Catégorie 2220
1682,1297574912,1,0.3865968,10,Livres occasion,Catégorie 10
1683,1276588104,118,0.6568576,2060,Jeux de rôle et figurines,Catégorie 2060
1684,1167872895,114,0.9930832,1160,Objets pop culture,Catégorie 1160
1685,1132274625,1,0.9601913,10,Livres occasion,Catégorie 10
1686,854179440,114,0.9974316,1160,Objets pop culture,Catégorie 1160
1687,1262986789,132,0.9929101,1300,Puériculture,Catégorie 1300
1688,997816663,1,0.9987252,10,Livres occasion,Catégorie 10
1689,1192056947,194,0.9982543,1320,Épicerie,Catégorie 1320
1690,1241684596,1302,0.26965174,1280,Jeux et accessoires de plein air,Catégorie 1280
1691,939138643,2403,0.992829,2403,Lots livres et magazines,Lots livres et magazines
1692,908250587,1,0.9924117,10,Livres occasion,Catégorie 10
1693,1145557106,192,0.70376027,1302,Linge de maison,Jeux et accessoires de plein air
1694,1147838191,132,0.924799,1300,Puériculture,Catégorie 1300
1695,1257827336,2585,0.8054698,2585,Outillage de jardin,Outillage de jardin
1696,1084085031,2583,0.5852087,2583,Piscine et accessoires,Piscine et accessoires
1697,1243394721,2585,0.9665942,2585,Outillage de jardin,Outillage de jardin
1698,1158121494,2522,0.62800956,2583,Fournitures papeterie,Piscine et accessoires
1699,1261173843,2583,0.997979,2583,Piscine et accessoires,Piscine et accessoires
1700,1316149590,6,0.99667907,60,Consoles de jeux,Catégorie 60
1701,633830997,114,0.9582993,1160,Objets pop culture,Catégorie 1160
1702,557079609,2705,0.37673503,40,Livres neufs,Catégorie 40
1703,964777284,128,0.9221792,1281,Jouets enfant,Jeux enfant
1704,1172791586,2583,0.9319608,2583,Piscine et accessoires,Piscine et accessoires
1705,1258492683,5,0.26943368,50,Accessoires gaming,Catégorie 50
1706,1248378788,192,0.9468166,1302,Linge de maison,Jeux et accessoires de plein air
1707,1260348630,192,0.928598,1302,Linge de maison,Jeux et accessoires de plein air
1708,1320005537,194,0.38072523,2583,Épicerie,Piscine et accessoires
1709,1313363823,132,0.83539134,1300,Puériculture,Catégorie 1300
1710,1240223267,2705,0.85624754,2705,Livres neufs,Livres neufs
1711,1247131441,2583,0.99876994,2583,Piscine et accessoires,Piscine et accessoires
1712,1320324447,222,0.99018645,1920,Animalerie,Catégorie 1920
1713,1316909581,1281,0.702636,2060,Jeux enfant,Catégorie 2060
1714,1245438848,118,0.5396754,1280,Jeux de rôle et figurines,Catégorie 1280
1715,1287887323,1302,0.9338855,2403,Jeux et accessoires de plein air,Lots livres et magazines
1716,1310657271,2522,0.18511128,1560,Fournitures papeterie,Catégorie 1560
1717,1239448967,206,0.9927575,1560,Décoration,Catégorie 1560
1718,1037319571,206,0.82150406,1560,Décoration,Catégorie 1560
1719,1274098183,2583,0.55113363,2583,Piscine et accessoires,Piscine et accessoires
1720,1276828455,222,0.19318198,2060,Animalerie,Catégorie 2060
1721,1280125709,192,0.6312779,1280,Linge de maison,Catégorie 1280
1722,1136835360,192,0.33392447,2583,Linge de maison,Piscine et accessoires
1723,1097274933,2403,0.7249047,2280,Lots livres et magazines,Catégorie 2280
1724,1082977842,1,0.5725247,10,Livres occasion,Catégorie 10
1725,1174593643,2585,0.32696205,2583,Outillage de jardin,Piscine et accessoires
1726,941621866,2583,0.97761214,2583,Piscine et accessoires,Piscine et accessoires
1727,1274679950,1,0.5971096,10,Livres occasion,Catégorie 10
1728,1015721689,2403,0.30951902,40,Lots livres et magazines,Catégorie 40
1729,1281420621,114,0.95962507,1160,Objets pop culture,Catégorie 1160
1730,1166553250,2905,0.9981828,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
1731,1285181683,128,0.31553257,1280,Jouets enfant,Catégorie 1280
1732,1310902028,5,0.31075007,1280,Accessoires gaming,Catégorie 1280
1733,1285106785,222,0.9957696,1920,Animalerie,Catégorie 1920
1734,1007374763,1302,0.90932256,2280,Jeux et accessoires de plein air,Catégorie 2280
1735,1007590355,1302,0.9877088,2280,Jeux et accessoires de plein air,Catégorie 2280
1736,1281983341,132,0.93880194,1300,Puériculture,Catégorie 1300
1737,1118654744,132,0.82862216,1280,Puériculture,Catégorie 1280
1738,1004575542,1,0.5990512,2280,Livres occasion,Catégorie 2280
1739,1231228501,2403,0.8691738,2403,Lots livres et magazines,Lots livres et magazines
1740,1232981680,2583,0.44327408,2583,Piscine et accessoires,Piscine et accessoires
1741,1247876782,1281,0.93993354,2060,Jeux enfant,Catégorie 2060
1742,848497080,116,0.6775368,1180,Cartes de jeux,Catégorie 1180
1743,1289147171,1281,0.29682595,1280,Jeux enfant,Catégorie 1280
1744,1174731310,2403,0.478586,10,Lots livres et magazines,Catégorie 10
1745,1317403038,2582,0.4105544,1280,Mobilier et accessoires de jardin,Catégorie 1280
1746,885193627,13,0.43796033,1280,Modélisme,Catégorie 1280
1747,1276328605,222,0.5669583,1920,Animalerie,Catégorie 1920
1748,1008116980,2705,0.97350097,2280,Livres neufs,Catégorie 2280
1749,1199081660,2705,0.9932086,2705,Livres neufs,Livres neufs
1750,1025679380,1,0.65637636,2280,Livres occasion,Catégorie 2280
1751,1239448209,206,0.99318045,1560,Décoration,Catégorie 1560
1752,1283643401,1281,0.5085981,2582,Jeux enfant,Mobilier et accessoires de jardin
1753,846071749,13,0.94407696,1140,Modélisme,Catégorie 1140
1754,1145962613,114,0.77423656,1160,Objets pop culture,Catégorie 1160
1755,1275057454,222,0.92711407,1920,Animalerie,Catégorie 1920
1756,1056681653,2403,0.58700186,2403,Lots livres et magazines,Lots livres et magazines
1757,1240851053,228,0.51357824,1280,Journaux et revues occasion,Catégorie 1280
1758,1262302195,1281,0.29394445,2585,Jeux enfant,Outillage de jardin
1759,976291399,2462,0.67497456,40,Console et Jeux vidéos occasion,Catégorie 40
1760,1218097682,2705,0.99809366,2705,Livres neufs,Livres neufs
1761,1134776117,118,0.26203328,1320,Jeux de rôle et figurines,Catégorie 1320
1762,1263779507,2583,0.9899148,2583,Piscine et accessoires,Piscine et accessoires
1763,1042992107,128,0.42282233,1281,Jouets enfant,Jeux enfant
1764,939809895,2462,0.42749605,2522,Console et Jeux vidéos occasion,Fournitures papeterie
1765,1135256835,2403,0.9487486,2403,Lots livres et magazines,Lots livres et magazines
1766,1289934846,2403,0.7595449,2403,Lots livres et magazines,Lots livres et magazines
1767,1295960515,2583,0.3425106,2583,Piscine et accessoires,Piscine et accessoires
1768,1270553943,114,0.9977078,1160,Objets pop culture,Catégorie 1160
1769,1260366581,192,0.8667783,1302,Linge de maison,Jeux et accessoires de plein air
1770,941677134,2583,0.9645285,2583,Piscine et accessoires,Piscine et accessoires
1771,1284199718,222,0.9938394,1920,Animalerie,Catégorie 1920
1772,1190254134,2583,0.5011158,2583,Piscine et accessoires,Piscine et accessoires
1773,1299697129,132,0.21087404,1302,Puériculture,Jeux et accessoires de plein air
1774,1159874547,114,0.70723534,1160,Objets pop culture,Catégorie 1160
1775,1162017648,2522,0.95648926,2522,Fournitures papeterie,Fournitures papeterie
1776,1121926873,2522,0.61765426,1320,Fournitures papeterie,Catégorie 1320
1777,1275614228,1281,0.89979035,2060,Jeux enfant,Catégorie 2060
1778,1260359133,192,0.6575238,1302,Linge de maison,Jeux et accessoires de plein air
1779,910183597,5,0.85398775,50,Accessoires gaming,Catégorie 50
1780,1213623047,1302,0.9833665,2280,Jeux et accessoires de plein air,Catégorie 2280
1781,1283885812,1281,0.6768997,2582,Jeux enfant,Mobilier et accessoires de jardin
1782,889297112,4,0.6979084,40,Jeux consoles neuf,Catégorie 40
1783,1316156369,6,0.7885323,60,Consoles de jeux,Catégorie 60
1784,1102434296,132,0.9245001,1300,Puériculture,Catégorie 1300
1785,1158326873,2585,0.44965187,2585,Outillage de jardin,Outillage de jardin
1786,1246428226,13,0.8996786,1140,Modélisme,Catégorie 1140
1787,1284877146,192,0.23715404,1280,Linge de maison,Catégorie 1280
1788,1218274339,13,0.26053366,1160,Modélisme,Catégorie 1160
1789,967021271,4,0.90267736,40,Jeux consoles neuf,Catégorie 40
1790,1266641890,2705,0.7601948,2705,Livres neufs,Livres neufs
1791,1029802547,1,0.6484562,10,Livres occasion,Catégorie 10
1792,1316109966,6,0.90028864,60,Consoles de jeux,Catégorie 60
1793,1218134256,1281,0.86560774,1560,Jeux enfant,Catégorie 1560
1794,1315331063,222,0.410802,1560,Animalerie,Catégorie 1560
1795,862681370,2522,0.90653765,2522,Fournitures papeterie,Fournitures papeterie
1796,1323348080,222,0.9987078,1920,Animalerie,Catégorie 1920
1797,1246264771,2582,0.895206,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1798,1301080720,2582,0.16556117,2060,Mobilier et accessoires de jardin,Catégorie 2060
1799,1190252068,192,0.665091,2583,Linge de maison,Piscine et accessoires
1800,1248858483,128,0.5821502,2522,Jouets enfant,Fournitures papeterie
1801,1152751537,2462,0.7407882,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1802,1204202644,1281,0.29461527,1281,Jeux enfant,Jeux enfant
1803,874538674,4,0.7680089,40,Jeux consoles neuf,Catégorie 40
1804,874729042,4,0.7288746,40,Jeux consoles neuf,Catégorie 40
1805,1234820057,1302,0.6805329,2280,Jeux et accessoires de plein air,Catégorie 2280
1806,1016402749,1,0.3980902,2280,Livres occasion,Catégorie 2280
1807,956395664,206,0.44924724,2522,Décoration,Fournitures papeterie
1808,1147325104,4,0.21278787,50,Jeux consoles neuf,Catégorie 50
1809,940644633,2403,0.20786723,2403,Lots livres et magazines,Lots livres et magazines
1810,1280689823,2585,0.30717364,1300,Outillage de jardin,Catégorie 1300
1811,1325966939,2582,0.5061212,1300,Mobilier et accessoires de jardin,Catégorie 1300
1812,1201818699,118,0.2849918,1280,Jeux de rôle et figurines,Catégorie 1280
1813,997293558,2403,0.47363433,2403,Lots livres et magazines,Lots livres et magazines
1814,1255339888,2585,0.1754288,1302,Outillage de jardin,Jeux et accessoires de plein air
1815,1053691445,192,0.24132912,2583,Linge de maison,Piscine et accessoires
1816,1219868840,206,0.85538113,1560,Décoration,Catégorie 1560
1817,946714538,2583,0.7748142,2583,Piscine et accessoires,Piscine et accessoires
1818,1314167051,2522,0.4082847,2060,Fournitures papeterie,Catégorie 2060
1819,1265208715,192,0.48622873,1302,Linge de maison,Jeux et accessoires de plein air
1820,1078630616,2403,0.76942086,2280,Lots livres et magazines,Catégorie 2280
1821,874732940,4,0.8998956,40,Jeux consoles neuf,Catégorie 40
1822,1065540942,128,0.27976164,2583,Jouets enfant,Piscine et accessoires
1823,1325140003,2583,0.4248078,1302,Piscine et accessoires,Jeux et accessoires de plein air
1824,1265207062,2583,0.3418408,2583,Piscine et accessoires,Piscine et accessoires
1825,1230399015,206,0.9310143,1560,Décoration,Catégorie 1560
1826,1054765731,6,0.2532901,40,Consoles de jeux,Catégorie 40
1827,1248667417,118,0.30181876,1560,Jeux de rôle et figurines,Catégorie 1560
1828,995181649,114,0.99880654,1160,Objets pop culture,Catégorie 1160
1829,1235567099,5,0.2598273,50,Accessoires gaming,Catégorie 50
1830,1014900353,4,0.46118715,40,Jeux consoles neuf,Catégorie 40
1831,1240949842,206,0.96179026,1560,Décoration,Catégorie 1560
1832,1007089382,2462,0.9437696,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1833,1279999698,118,0.9299863,1300,Jeux de rôle et figurines,Catégorie 1300
1834,1051395937,2462,0.8103175,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1835,1261706544,222,0.46726668,1560,Animalerie,Catégorie 1560
1836,1041950470,206,0.7817691,1560,Décoration,Catégorie 1560
1837,1043841245,2583,0.43505484,2583,Piscine et accessoires,Piscine et accessoires
1838,1090387925,2705,0.9963946,2705,Livres neufs,Livres neufs
1839,1239531840,1,0.993058,10,Livres occasion,Catégorie 10
1840,1323693227,2582,0.47520173,2060,Mobilier et accessoires de jardin,Catégorie 2060
1841,1007376805,1302,0.59024656,2280,Jeux et accessoires de plein air,Catégorie 2280
1842,966296212,2403,0.8705642,2403,Lots livres et magazines,Lots livres et magazines
1843,1118632094,1,0.93269414,2403,Livres occasion,Lots livres et magazines
1844,1167670279,228,0.70253927,1940,Journaux et revues occasion,Catégorie 1940
1845,1289212128,1281,0.34691387,2060,Jeux enfant,Catégorie 2060
1846,1010116889,1302,0.6779628,2705,Jeux et accessoires de plein air,Livres neufs
1847,1222815617,1281,0.9652454,2060,Jeux enfant,Catégorie 2060
1848,1314016998,2583,0.7342978,2583,Piscine et accessoires,Piscine et accessoires
1849,868497468,114,0.9678173,1160,Objets pop culture,Catégorie 1160
1850,1316235318,6,0.99298054,60,Consoles de jeux,Catégorie 60
1851,1267302856,206,0.9772918,1560,Décoration,Catégorie 1560
1852,1257682699,192,0.58898187,2522,Linge de maison,Fournitures papeterie
1853,1037515630,206,0.6092966,1560,Décoration,Catégorie 1560
1854,1100695549,2705,0.8296314,2583,Livres neufs,Piscine et accessoires
1855,878639229,1302,0.83204776,2280,Jeux et accessoires de plein air,Catégorie 2280
1856,1267934418,13,0.7508082,1140,Modélisme,Catégorie 1140
1857,1208115828,132,0.23179848,1180,Puériculture,Catégorie 1180
1858,1296057124,2583,0.9852121,2583,Piscine et accessoires,Piscine et accessoires
1859,1007484035,1302,0.9990139,2280,Jeux et accessoires de plein air,Catégorie 2280
1860,933671827,1302,0.5799795,2280,Jeux et accessoires de plein air,Catégorie 2280
1861,1260269128,2585,0.23427165,1300,Outillage de jardin,Catégorie 1300
1862,919228839,2403,0.35263553,2403,Lots livres et magazines,Lots livres et magazines
1863,1289799390,132,0.9124227,1300,Puériculture,Catégorie 1300
1864,1240528218,1281,0.30265304,1280,Jeux enfant,Catégorie 1280
1865,1102152953,118,0.6846624,1280,Jeux de rôle et figurines,Catégorie 1280
1866,878869069,2403,0.92888755,2403,Lots livres et magazines,Lots livres et magazines
1867,1313757741,132,0.3408485,1280,Puériculture,Catégorie 1280
1868,1213555295,2403,0.8031226,2403,Lots livres et magazines,Lots livres et magazines
1869,1311678713,1281,0.89600915,2060,Jeux enfant,Catégorie 2060
1870,1129591073,2582,0.23973145,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
1871,964712981,2522,0.9947133,2522,Fournitures papeterie,Fournitures papeterie
1872,1251478860,132,0.99734527,1300,Puériculture,Catégorie 1300
1873,891966991,114,0.9457718,1160,Objets pop culture,Catégorie 1160
1874,1282023156,2585,0.25609055,1300,Outillage de jardin,Catégorie 1300
1875,981533142,114,0.994453,1160,Objets pop culture,Catégorie 1160
1876,925422488,2462,0.98957473,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
1877,1008020597,2705,0.8398127,2280,Livres neufs,Catégorie 2280
1878,1258380094,128,0.1843083,1280,Jouets enfant,Catégorie 1280
1879,1267238280,206,0.72556144,1560,Décoration,Catégorie 1560
1880,1146168560,13,0.9836016,1140,Modélisme,Catégorie 1140
1881,957796579,13,0.7560952,1140,Modélisme,Catégorie 1140
1882,991801441,2583,0.9826401,2583,Piscine et accessoires,Piscine et accessoires
